"country","year","fdi_finance","fdi_mining","fdi_tech","cow_code","iso3c","USA","IdealPointDistance","agree","IdealPointFP.y","ln_fdi_finance","ln_fdi_mining","ln_fdi_tech","has_finance","has_mining","has_tech","gdp_constant","gdp_per_capita","trade_openness","distance_to_us","ln_gdp","ln_gdp_pc","ln_trade","ln_distance","country_fe","year_fe"
"Czech Republic",2009,NA,0,66,316,"CZE",2,1.333507,0.625,1.062192,NA,0,4.20469261939097,0,0,1,169952170270.619,16272.8084766719,113.049254784875,NA,25.8587828830607,9.69725080219861,4.72782360679491,NA,"Czech Republic","2009"
"Czech Republic",2010,885,0,92,316,"CZE",2,1.298515,0.619565217391304,1.089014,6.78671695060508,0,4.53259949315326,1,0,1,174565802522.079,16665.9317825137,126.756480116798,NA,25.8855675993247,9.72112190172087,4.84226776634628,NA,"Czech Republic","2010"
"Czech Republic",2011,NA,0,117,316,"CZE",2,1.4677894,0.683168316831683,0.9652076,NA,0,4.77068462446567,0,0,1,177659773382.538,16926.2846674435,136.750855542438,NA,25.9031361727189,9.73662299844166,4.91816069753435,NA,"Czech Republic","2011"
"Czech Republic",2012,NA,0,132,316,"CZE",2,1.297783,0.638297872340426,1.114532,NA,0,4.89034912822175,0,0,1,176290606021.546,16772.3539223328,145.480195396935,NA,25.8953996408781,9.72748721004349,4.98003996323677,NA,"Czech Republic","2012"
"Czech Republic",2013,58,0,151,316,"CZE",2,1.450333,0.675531914893617,1.058081,4.07753744390572,0,5.02388052084628,1,0,1,176216894659.909,16759.7808635642,145.502230624961,NA,25.8949814292794,9.72673729898426,4.98019141724978,NA,"Czech Republic","2013"
"Czech Republic",2014,29,0,158,316,"CZE",2,1.312503,0.622448979591837,1.160027,3.40119738166216,0,5.06890420222023,1,0,1,180173337874.854,17118.0425571578,156.415122826886,NA,25.9171852126546,9.74788830654419,5.05251351670325,NA,"Czech Republic","2014"
"Czech Republic",2015,29,0,163,316,"CZE",2,1.281172,0.675531914893617,1.166775,3.40119738166216,0,5.0998664278242,1,0,1,189107698561.919,17931.5987670768,154.018400997633,NA,25.9655825233734,9.79431972977834,5.03707208227324,NA,"Czech Republic","2015"
"Czech Republic",2016,19,0,182,316,"CZE",2,1.238278,0.733333333333333,1.203702,2.99573227355399,0,5.20948615284142,1,0,1,193988322685.058,18359.0978103904,148.547004664435,NA,25.991063801853,9.8178805240995,5.00090143788462,NA,"Czech Republic","2016"
"Czech Republic",2017,28,0,195,316,"CZE",2,1.352118,0.630952380952381,1.193142,3.36729582998647,0,5.27811465923052,1,0,1,204024435232.921,19257.6930680911,147.750834854762,NA,26.041505604171,9.86566589978201,4.99552730672549,NA,"Czech Republic","2017"
"Czech Republic",2018,34,0,175,316,"CZE",2,1.469971,0.549222797927461,1.223903,3.55534806148941,0,5.17048399503815,1,0,1,209798950825.42,19736.6295261285,145.141717890789,NA,26.069415532064,9.89023155505195,4.97771062987467,NA,"Czech Republic","2018"
"Czech Republic",2019,42,-7,266,316,"CZE",2,1.359741,0.571022727272727,1.210417,3.76120011569356,0,5.58724865840025,1,0,1,217279912681.73,20360.0599221814,138.154609993871,NA,26.1044522794469,9.92133041379281,4.92837342029419,NA,"Czech Republic","2019"
"Czech Republic",2020,54,-7,-25,316,"CZE",2,1.173321,0.639344262295082,1.35632,4.00733318523247,0,0,1,0,0,205753475017.539,19233.1469549829,128.780430305965,NA,26.0499445658751,9.86439047339896,4.85810886350813,NA,"Czech Republic","2020"
"Czech Republic",2021,9,-7,-418,316,"CZE",2,1.221241,0.793604651162791,1.290894,2.30258509299405,0,0,1,0,0,214043320221.167,20373.8783043424,137.378116302868,NA,26.0894442624219,9.922008884046,4.92273709710975,NA,"Czech Republic","2021"
"Czech Republic",2022,18,-7,-366,316,"CZE",2,0.931334,0.853846153846154,1.214771,2.94443897916644,0,0,1,0,0,220137498830.73,20627.348651011,144.011494109397,NA,26.1175181827561,9.93437307870814,4.96989311659468,NA,"Czech Republic","2022"
"Czech Republic",2023,26,-7,-291,316,"CZE",2,0.911282,0.844827586206897,1.306408,3.29583686600433,0,0,1,0,0,220242240981.103,20272.5874017334,131.892598295876,NA,26.1179938729065,9.91702487815402,4.88198794212047,NA,"Czech Republic","2023"
"Czech Republic",2024,45,-7,-336,316,"CZE",2,0.752837,0.783185840707965,1.453365,3.8286413964891,0,0,1,0,0,222958017484.654,20445.432830127,131.484981069952,NA,26.1302493282823,9.92551480303819,4.87889263269928,NA,"Czech Republic","2024"
"Denmark",1999,NA,NA,154,390,"DNK",2,1.412537,0.639175257731959,1.176997,NA,NA,5.04342511691925,0,0,1,253621896626.282,47657.1731901716,72.7288566436859,NA,26.2591103989457,10.7717884368956,4.28673823348308,NA,"Denmark","1999"
"Denmark",2000,NA,494,146,390,"DNK",2,1.433263,0.590361445783133,1.12399,NA,6.20455776256869,4.99043258677874,0,1,1,263066798869.213,49266.9882757886,83.0420859548864,NA,26.2956738249705,10.8050095267322,4.4193475389827,NA,"Denmark","2000"
"Denmark",2001,NA,NA,151,390,"DNK",2,1.372066,0.561797752808989,1.182604,NA,NA,5.02388052084628,0,0,1,265566018286.991,49557.1509962227,83.922664599029,NA,26.3051293031667,10.8108818481388,4.42989571524065,NA,"Denmark","2001"
"Denmark",2002,NA,NA,NA,390,"DNK",2,1.565015,0.492424242424242,1.073019,NA,NA,NA,0,0,0,266778406880.15,49624.5965359582,84.4845925538271,NA,26.30968421398,10.8122418876987,4.43656918109668,NA,"Denmark","2002"
"Denmark",2003,NA,NA,151,390,"DNK",2,1.753468,0.479381443298969,1.012823,NA,NA,5.02388052084628,0,0,1,267955142440.516,49708.0909084109,80.7613001763544,NA,26.3140854244946,10.8139229937729,4.39149789257649,NA,"Denmark","2003"
"Denmark",2004,NA,-112,298,390,"DNK",2,1.7098147,0.456521739130435,0.9854953,NA,0,5.70044357339069,0,0,1,275394519880.793,50956.3045398814,82.0077308240144,NA,26.3414705242804,10.8387237707383,4.40681352116197,NA,"Denmark","2004"
"Denmark",2005,1361,-133,98,390,"DNK",2,1.7476553,0.475247524752475,0.9870127,7.21670948670946,0,4.59511985013459,1,0,1,281892753289.031,52015.1841169021,89.3987952460671,NA,26.3647925280636,10.8592909571873,4.49310720609389,NA,"Denmark","2005"
"Denmark",2006,513,-163,107,390,"DNK",2,1.7545115,0.463636363636364,0.9413935,6.24222326545517,0,4.68213122712422,1,0,1,292651155542.909,53823.1590295482,97.4298607727841,NA,26.402247141225,10.8934591187595,4.57913274243884,NA,"Denmark","2006"
"Denmark",2007,248,6,287,390,"DNK",2,1.7348802,0.401041666666667,0.9493408,5.51745289646471,1.94591014905531,5.66296048013595,1,1,1,295540131122.49,54113.9771471341,100.047674594039,NA,26.4120704720927,10.898847789084,4.60564681832124,NA,"Denmark","2007"
"Denmark",2008,204,NA,335,390,"DNK",2,1.556552,0.479591836734694,1.038195,5.32300997913841,NA,5.8171111599632,1,0,1,294307201413.926,53572.5346568185,104.470310168489,NA,26.4078899615226,10.8887918026114,4.64890291781686,NA,"Denmark","2008"
"Denmark",2009,349,NA,538,390,"DNK",2,1.368947,0.619047619047619,1.026752,5.85793315448346,NA,6.289715570909,1,0,1,279666951317.258,50635.9118061988,89.3948566562728,NA,26.3568652725659,10.8324163230339,4.49306314871542,NA,"Denmark","2009"
"Denmark",2010,520,146,NA,390,"DNK",2,1.356478,0.60989010989011,1.031051,6.25575004175337,4.99043258677874,NA,1,1,0,284093791186.593,51209.4492757775,94.3877282319057,NA,26.3725702712439,10.8436793501667,4.54741106715767,NA,"Denmark","2010"
"Denmark",2011,487,147,6,390,"DNK",2,1.4635217,0.688118811881188,0.9694753,6.19031540585315,4.99721227376411,1.94591014905531,1,1,1,287817703286.122,51667.5313210425,102.012930474308,NA,26.3855931419683,10.8525848423392,4.62509957460568,NA,"Denmark","2011"
"Denmark",2012,110,253,-254,390,"DNK",2,1.4739533,0.606382978723404,0.9383617,4.70953020131233,5.53733426701854,0,1,1,0,287802068160.374,51470.689845427,104.362280505171,NA,26.3855388174766,10.8487677954213,4.64786831232156,NA,"Denmark","2012"
"Denmark",2013,176,304,-78,390,"DNK",2,1.5529086,0.664893617021277,0.9555054,5.17614973257383,5.72031177660741,0,1,1,0,291810211099.295,51970.3909324806,103.612813249189,NA,26.3993694659091,10.8584294302463,4.64066100218912,NA,"Denmark","2013"
"Denmark",2014,3219,214,16,390,"DNK",2,1.457954,0.602040816326531,1.014576,8.07713663853845,5.37063802812766,2.83321334405622,1,1,1,295539545106.694,52368.3625969272,103.210859225139,NA,26.412068489227,10.8660579207341,4.63677407256149,NA,"Denmark","2014"
"Denmark",2015,3347,122,52,390,"DNK",2,1.42131,0.647368421052632,1.026637,8.11611843160937,4.81218435537242,3.97029191355212,1,1,1,301758922337.637,53094.0133607574,105.130362453899,NA,26.4328942651286,10.8798194581388,4.65520112725514,NA,"Denmark","2015"
"Denmark",2016,2799,141,307,390,"DNK",2,1.342102,0.722689075630252,1.099878,7.9373746961633,4.95582705760126,5.73009978297357,1,1,1,311032111297.516,54300.2039621991,101.452783808643,NA,26.463161995556,10.9022832621249,4.61959350609883,NA,"Denmark","2016"
"Denmark",2017,2670,111,190,390,"DNK",2,1.441264,0.619047619047619,1.103996,7.89020821310996,4.71849887129509,5.25227342804663,1,1,1,320538736986.013,55601.0145717787,104.215676920442,NA,26.4932689702346,10.925956727766,4.64646256829491,NA,"Denmark","2017"
"Denmark",2018,NA,NA,129,390,"DNK",2,1.589918,0.536458333333333,1.103956,NA,NA,4.86753445045558,0,0,1,326500781502.599,56355.0733084714,108.813985501909,NA,26.5116981792361,10.9394275475088,4.68963986937695,NA,"Denmark","2018"
"Denmark",2019,NA,NA,236,390,"DNK",2,1.463193,0.556818181818182,1.106965,NA,NA,5.46806014113513,0,0,1,332088518944.146,57114.6227336347,111.891475065653,NA,26.528667393651,10.9528154527647,4.71752942890954,NA,"Denmark","2019"
"Denmark",2020,NA,NA,-97,390,"DNK",2,1.326347,0.617486338797814,1.203294,NA,NA,0,0,0,0,326176991232.295,55934.5555945523,104.433432671151,NA,26.510705988877,10.931937636216,4.64854986049754,NA,"Denmark","2020"
"Denmark",2021,1764,1,-286,390,"DNK",2,1.358078,0.773255813953488,1.154057,7.4759059693674,0.693147180559945,0,1,1,0,347379325644.417,59312.8158043771,112.321472697291,NA,26.5736831773084,10.9905806797533,4.72136505181273,NA,"Denmark","2021"
"Denmark",2022,1790,1,-240,390,"DNK",2,1.08895,0.833333333333333,1.057155,7.49052940206071,0.693147180559945,0,1,1,0,348921108389.075,59108.7449374068,131.995824909071,NA,26.5781116831345,10.987134160932,4.88277029260941,NA,"Denmark","2022"
"Denmark",2023,NA,1,562,390,"DNK",2,1.12102,0.825431034482759,1.09667,NA,0.693147180559945,6.33327962813969,0,1,1,351030642724,59026.9843650999,129.625337431278,NA,26.5841393578097,10.98574998045,4.86464826968056,NA,"Denmark","2023"
"Denmark",2024,1445,1,472,390,"DNK",2,0.988659,0.725663716814159,1.217543,7.27655640271871,0.693147180559945,6.15909538849193,1,1,1,363238912546.89,60772.8624276041,131.765030975207,NA,26.6183266160043,11.0148986266629,4.88102026801238,NA,"Denmark","2024"
"Dominican Republic",1999,2,NA,1,94,"DOM",2,2.7914609,0.436781609195402,-0.2019269,1.09861228866811,NA,0.693147180559945,1,0,1,33820295671.4738,4004.19876842647,76.3027532814337,NA,24.2443269228823,8.29509878166712,4.33470902258607,NA,"Dominican Republic","1999"
"Dominican Republic",2000,1,NA,1,94,"DOM",2,2.59364949,0.453947368421053,-0.03639649,0.693147180559945,NA,0.693147180559945,1,0,1,35393522990.4108,4123.10573163115,79.3003930961432,NA,24.2897946739732,8.32436197672229,4.37324308570472,NA,"Dominican Republic","2000"
"Dominican Republic",2001,-1,NA,1,94,"DOM",2,2.8112667,0.360759493670886,-0.2565967,0,NA,0.693147180559945,0,0,1,36267520113.1855,4158.98430282429,70.5105678080061,NA,24.3141884149559,8.33302616546897,4.25576259657054,NA,"Dominican Republic","2001"
"Dominican Republic",2002,-3,NA,1,94,"DOM",2,2.7928546,0.354545454545455,-0.1548206,0,NA,0.693147180559945,0,0,1,37894663734.2472,4280.80182397408,68.7232829028777,NA,24.3580761405531,8.36189561307953,4.23008804869557,NA,"Dominican Republic","2002"
"Dominican Republic",2003,-49,NA,1,94,"DOM",2,2.67809526,0.335106382978723,0.08819574,0,NA,0.693147180559945,0,0,1,37383329266.8199,4162.66686117661,84.4495031861592,NA,24.3444907004657,8.3339112202544,4.43615376030174,NA,"Dominican Republic","2003"
"Dominican Republic",2004,NA,0,1,94,"DOM",2,2.67344931,0.295454545454545,0.02186069,NA,0,0.693147180559945,0,0,1,38349900170.1598,4212.01044121773,81.3514229381911,NA,24.3700177616314,8.34569535217238,4.39877832506943,NA,"Dominican Republic","2004"
"Dominican Republic",2005,NA,0,1,94,"DOM",2,2.71257876,0.329896907216495,0.02208924,NA,0,0.693147180559945,0,0,1,41966981958.5524,4549.24957008857,61.6535587358027,NA,24.4601490022127,8.42271756869174,4.12153095277488,NA,"Dominican Republic","2005"
"Dominican Republic",2006,NA,0,1,94,"DOM",2,2.9819395,0.259090909090909,-0.2860345,NA,0,0.693147180559945,0,0,1,45815860539.7981,4904.71715839398,63.7664826351505,NA,24.5478961681141,8.49795270640085,4.15522770175957,NA,"Dominican Republic","2006"
"Dominican Republic",2007,1,0,1,94,"DOM",2,2.8671358,0.177083333333333,-0.1829148,0.693147180559945,0,0.693147180559945,1,0,1,49214666985.2049,5204.78500652254,61.229259153164,NA,24.6194575254743,8.557333675013,4.11462516600729,NA,"Dominican Republic","2007"
"Dominican Republic",2008,1,0,1,94,"DOM",2,2.7641393,0.267676767676768,-0.1693923,0.693147180559945,0,0.693147180559945,1,0,1,50823044977.7376,5308.92664966814,61.4285058325394,NA,24.6516157299608,8.57714495626448,4.11787399178934,NA,"Dominican Republic","2008"
"Dominican Republic",2009,NA,0,2,94,"DOM",2,2.5574037,0.373493975903614,-0.1617047,NA,0,1.09861228866811,0,0,1,51333030311.777,5294.64953374426,50.6509376792025,NA,24.6616002476572,8.57445206769469,3.92495774343947,NA,"Dominican Republic","2009"
"Dominican Republic",2010,NA,0,7,94,"DOM",2,2.6328062,0.396739130434783,-0.2452772,NA,0,2.07944154167984,0,0,1,55645592832.7047,5666.45633430206,56.0573964175321,NA,24.7422687171511,8.64231921620527,4.0263761018742,NA,"Dominican Republic","2010"
"Dominican Republic",2011,NA,0,11,94,"DOM",2,2.5529776,0.50990099009901,-0.1199806,NA,0,2.484906649788,0,0,1,57421779163.4885,5773.57403459156,59.0692578401698,NA,24.7736894962427,8.66104658448308,4.07871061716657,NA,"Dominican Republic","2011"
"Dominican Republic",2012,NA,0,1,94,"DOM",2,2.5696298,0.409574468085106,-0.1573148,NA,0,0.693147180559945,0,0,1,59015618840.2876,5860.29893321013,58.5062536731089,NA,24.8010679719249,8.67595589376316,4.06913364891939,NA,"Dominican Republic","2012"
"Dominican Republic",2013,NA,0,NA,94,"DOM",2,2.700289,0.468085106382979,-0.191875,NA,0,NA,0,0,0,61927882062.5429,6075.03399972737,56.8137658014945,NA,24.8492363524184,8.71194286485603,4.03977865202383,NA,"Dominican Republic","2013"
"Dominican Republic",2014,9,0,6,94,"DOM",2,2.6264717,0.396907216494845,-0.1539417,2.30258509299405,0,1.94591014905531,1,0,1,66331713896.7879,6430.27811051339,55.6601041506633,NA,24.9179339590885,8.76877306832018,4.01926362729009,NA,"Dominican Republic","2014"
"Dominican Republic",2015,9,0,1,94,"DOM",2,2.6680825,0.394736842105263,-0.2201355,2.30258509299405,0,0.693147180559945,1,0,1,70966782572.4386,6800.95309395474,52.3471238667007,NA,24.9854777534188,8.82481804221828,3.95789699534309,NA,"Dominican Republic","2015"
"Dominican Republic",2016,9,0,-2,94,"DOM",2,2.614737,0.525423728813559,-0.172757,2.30258509299405,0,0,1,0,0,75735566406.0476,7177.75376475488,51.7306571245477,NA,25.0505137206859,8.87874176696129,3.94605058690299,NA,"Dominican Republic","2016"
"Dominican Republic",2017,9,0,-9,94,"DOM",2,2.7393094,0.346456692913386,-0.1940494,2.30258509299405,0,0,1,0,0,78714898894.6559,7379.39978067137,50.7595355508472,NA,25.0890982869639,8.90644758375468,3.92709949289982,NA,"Dominican Republic","2017"
"Dominican Republic",2018,9,0,-5,94,"DOM",2,2.76971761,0.341968911917098,-0.07584361,2.30258509299405,0,0,1,0,0,84301701754.6018,7818.70593240469,52.3351709577013,NA,25.1576678886378,8.96427433805605,3.95766862990515,NA,"Dominican Republic","2018"
"Dominican Republic",2019,12,NA,NA,94,"DOM",2,2.6839347,0.291428571428571,-0.1137767,2.56494935746154,NA,NA,1,0,0,88427452425.8944,8117.04639185786,50.912982200697,NA,25.2054483061843,9.00172162213943,3.93011794409486,NA,"Dominican Republic","2019"
"Dominican Republic",2020,8,NA,NA,94,"DOM",2,2.61028298,0.33879781420765,-0.08064198,2.19722457733622,NA,NA,1,0,0,81415993438.0734,7395.8734262396,44.7331613466756,NA,25.1228375702385,8.90867747854765,3.80071509115289,NA,"Dominican Republic","2020"
"Dominican Republic",2021,7,NA,NA,94,"DOM",2,2.6324167,0.482558139534884,-0.1202817,2.07944154167984,NA,NA,1,0,0,92824351636.8768,8344.90510312395,51.9500227303115,NA,25.2539748521953,9.02940646432654,3.95028215508723,NA,"Dominican Republic","2021"
"Dominican Republic",2022,7,NA,NA,94,"DOM",2,2.16356278,0.564432989690722,-0.01745778,2.07944154167984,NA,NA,1,0,0,97686450823.9666,8698.13592094395,54.3781976712844,NA,25.3050287049447,9.07086401972484,3.9959632954275,NA,"Dominican Republic","2022"
"Dominican Republic",2023,7,NA,NA,94,"DOM",2,2.26972278,0.581896551724138,-0.05203278,2.07944154167984,NA,NA,1,0,0,99828029402.8707,8809.96335385949,49.8436131764417,NA,25.3267148365714,9.08363855931425,3.908890367366,NA,"Dominican Republic","2023"
"Dominican Republic",2024,5,NA,NA,94,"DOM",2,2.2215635,0.4375,-0.0153615,1.79175946922805,NA,NA,1,0,0,104773032846.36,9168.45418897141,51.7835143952326,NA,25.3750622555525,9.12352397840929,3.9470718436933,NA,"Dominican Republic","2024"
"Ecuador",1999,5,607,3,130,"ECU",2,2.8920115,0.384210526315789,-0.3024775,1.79175946922805,6.41017488196617,1.38629436111989,1,1,1,49623699371.7399,3979.19293611513,49.2012507989376,NA,24.6277343664766,8.2888342978453,3.89591904591774,NA,"Ecuador","1999"
"Ecuador",2000,6,464,-2,130,"ECU",2,2.9058156,0.407407407407407,-0.3485626,1.94591014905531,6.14203740558736,0,1,1,0,50165491738.8835,3953.39879728357,65.4042953826391,NA,24.6385932117056,8.28233094292447,4.18058793494003,NA,"Ecuador","2000"
"Ecuador",2001,NA,140,NA,130,"ECU",2,2.8855603,0.325581395348837,-0.3308903,NA,4.94875989037817,NA,0,1,0,52275588700.0666,4049.0001889951,56.128486744205,NA,24.6797953437963,8.30622526270914,4.02764346875112,NA,"Ecuador","2001"
"Ecuador",2002,NA,387,-2,130,"ECU",2,2.9623847,0.304511278195489,-0.3243507,NA,5.96100533962327,0,0,1,0,54851779632.3615,4174.89793579965,54.7966439366136,NA,24.7279004685809,8.33684519047108,4.003628950046,NA,"Ecuador","2002"
"Ecuador",2003,12,532,-2,130,"ECU",2,3.0879727,0.26063829787234,-0.3216817,2.56494935746154,6.27852142416584,0,1,1,0,56433979416.1321,4220.21298466638,52.3575426975979,NA,24.7563372859543,8.34764087605656,3.95809600903128,NA,"Ecuador","2003"
"Ecuador",2004,NA,631,2,130,"ECU",2,3.0892487,0.21978021978022,-0.3939387,NA,6.44888939414686,1.09861228866811,0,1,1,60289773139.5514,4430.23717984188,56.0745467239942,NA,24.8224283266201,8.39620840107369,4.02668199698518,NA,"Ecuador","2004"
"Ecuador",2005,38,658,2,130,"ECU",2,2.9473148,0.28,-0.2126468,3.66356164612965,6.49072353450251,1.09861228866811,1,1,1,63544590361.2542,4589.32849203452,61.9581507902572,NA,24.8750077068241,8.4314889943203,4.12645916988472,NA,"Ecuador","2005"
"Ecuador",2006,39,473,2,130,"ECU",2,3.0544526,0.254545454545455,-0.3585476,3.68887945411394,6.16120732169508,1.09861228866811,1,1,1,66303144898.6572,4706.98056823816,65.8423556166562,NA,24.9175031673821,8.4568019131237,4.18726333362455,NA,"Ecuador","2006"
"Ecuador",2007,40,308,2,130,"ECU",2,3.1057267,0.145833333333333,-0.4215057,3.71357206670431,5.73334127689775,1.09861228866811,1,1,1,67564514887.9228,4715.30359842555,68.8505854462677,NA,24.9363487544791,8.4585685829046,4.23193872835228,NA,"Ecuador","2007"
"Ecuador",2008,46,NA,2,130,"ECU",2,3.111817,0.212121212121212,-0.51707,3.85014760171006,NA,1.09861228866811,1,0,1,72000071699.6601,4939.90215021789,74.5902963648439,NA,24.9999329517906,8.50510080233759,4.31201042321087,NA,"Ecuador","2008"
"Ecuador",2009,NA,111,2,130,"ECU",2,3.1025257,0.313253012048193,-0.7068267,NA,4.71849887129509,1.09861228866811,0,1,1,72785601820.191,4909.33681705683,57.3473460627608,NA,25.0107839953934,8.49889414385689,4.04912656635397,NA,"Ecuador","2009"
"Ecuador",2010,82,160,3,130,"ECU",2,2.9964563,0.353260869565217,-0.6089273,4.4188406077966,5.08140436498446,1.38629436111989,1,1,1,75718234074.2169,5022.20374387205,65.7773849135062,NA,25.0502848412276,8.52162410915982,4.18627608493123,NA,"Ecuador","2010"
"Ecuador",2011,56,227,3,130,"ECU",2,3.729659,0.341584158415842,-1.296662,4.04305126783455,5.42934562895444,1.38629436111989,1,1,1,82140258351.3877,5359.45724615639,70.0356837525249,NA,25.1316940907266,8.58661798889225,4.24900488005506,NA,"Ecuador","2011"
"Ecuador",2012,58,281,-341,130,"ECU",2,3.520125,0.295698924731183,-1.10781,4.07753744390572,5.64190707093811,0,1,1,0,86890603905.3287,5579.85624282158,67.0029290916898,NA,25.1879157380016,8.62691829210829,4.20473633622179,NA,"Ecuador","2012"
"Ecuador",2013,71,414,NA,130,"ECU",2,3.856,0.32258064516129,-1.347586,4.27666611901606,6.0282785202307,NA,1,1,0,93156490881.1886,5893.32172683036,63.4333003342414,NA,25.2575466135973,8.68157507809235,4.14998896541696,NA,"Ecuador","2013"
"Ecuador",2014,255,444,NA,130,"ECU",2,3.647638,0.298969072164948,-1.175108,5.54517744447956,6.09807428216624,NA,1,1,0,97093344927.4784,6055.04172761485,61.4263766217565,NA,25.2989386715578,8.70864654739447,4.11783932958072,NA,"Ecuador","2014"
"Ecuador",2015,254,468,NA,130,"ECU",2,3.470615,0.315789473684211,-1.022668,5.54126354515843,6.15060276844628,NA,1,1,0,97209558000,5976.1596805651,47.8280397077826,NA,25.3001348769117,8.69553344676442,3.86761207227742,NA,"Ecuador","2015"
"Ecuador",2016,254,488,NA,130,"ECU",2,3.3319695,0.420833333333333,-0.8899895,5.54126354515843,6.19236248947487,NA,1,1,0,96540800718.3398,5849.13587933672,40.5344917996647,NA,25.2932315613057,8.67404921638138,3.70215326103937,NA,"Ecuador","2016"
"Ecuador",2017,226,240,NA,130,"ECU",2,3.4415876,0.268,-0.8963276,5.4249500174814,5.48479693349065,NA,1,1,0,102304671535.156,6104.27253521751,43.6177233172817,NA,25.3512211739167,8.7167442205943,3.77546356585981,NA,"Ecuador","2017"
"Ecuador",2018,301,511,NA,130,"ECU",2,3.1922885,0.268229166666667,-0.4984145,5.71042701737487,6.23832462503951,NA,1,1,0,103373033702.498,6063.0956178776,48.0093476154836,NA,25.3616099690936,8.70997577666774,3.87139573393737,NA,"Ecuador","2018"
"Ecuador",2019,322,540,NA,130,"ECU",2,2.9932008,0.288571428571429,-0.4230428,5.77765232322266,6.29341927884648,NA,1,1,0,103544017315.435,5971.38938386723,48.0828494933307,NA,25.3632626473143,8.69473490692573,3.87292555413909,NA,"Ecuador","2019"
"Ecuador",2020,279,192,NA,130,"ECU",2,2.968898,0.319672131147541,-0.439257,5.63478960316925,5.26269018890489,NA,1,1,0,93971273313.9152,5355.68934196443,43.9893109378389,NA,25.2662549694668,8.58591470325518,3.78394667117427,NA,"Ecuador","2020"
"Ecuador",2021,281,209,NA,130,"ECU",2,2.7398076,0.491279069767442,-0.2276726,5.64190707093811,5.34710753071747,NA,1,1,0,102825145845.295,5815.09477390949,53.261275610573,NA,25.3562957694455,8.66821236299871,3.97520953072934,NA,"Ecuador","2021"
"Ecuador",2022,314,146,NA,130,"ECU",2,2.18958176,0.560846560846561,-0.04347676,5.75257263882563,4.99043258677874,NA,1,1,0,108859360917.986,6107.49495006543,61.880792818786,NA,25.4133226192572,8.71727197629004,4.12520983782037,NA,"Ecuador","2022"
"Ecuador",2023,314,NA,NA,130,"ECU",2,2.3198979,0.589912280701754,-0.1022079,5.75257263882563,NA,NA,1,0,0,111023744250.546,6174.81822806637,56.9977535649091,NA,25.4330099275499,8.72823472431252,4.04301185591596,NA,"Ecuador","2023"
"Ecuador",2024,326,NA,NA,130,"ECU",2,2.21525823,0.432291666666667,-0.00905623,5.78996017089725,NA,NA,1,0,0,108801876280.216,5999.39391066593,57.2031395531255,NA,25.4127944164421,8.69941372821883,4.0466087841719,NA,"Ecuador","2024"
"Egypt",1999,NA,1422,3,651,"EGY",2,3.5137102,0.345360824742268,-0.9241762,NA,7.26052259808985,1.38629436111989,0,1,1,168922784450.9,2361.86425101237,38.3615084525358,NA,25.8527075507201,7.76720652305338,3.64705457282227,NA,"Egypt","1999"
"Egypt",2000,7,1424,3,651,"EGY",2,3.717902,0.298780487804878,-1.160649,2.07944154167984,7.26192709270275,1.38629436111989,1,1,1,179683172290.026,2458.60835003016,39.0179359012055,NA,25.9144609830012,7.8073507574815,3.6640214353131,NA,"Egypt","2000"
"Egypt",2001,NA,2447,3,651,"EGY",2,3.707291,0.272727272727273,-1.152621,NA,7.80302664363222,1.38629436111989,0,1,1,186035425185.202,2492.03441188721,39.8104265402844,NA,25.9492029505098,7.8208546887555,3.68412885135534,NA,"Egypt","2001"
"Egypt",2002,NA,2570,3,651,"EGY",2,3.814551,0.285714285714286,-1.176517,NA,7.85205020726589,1.38629436111989,0,1,1,190482051407.276,2498.48121191713,40.9870678279229,NA,25.9728238087398,7.82343831101099,3.71325659811818,NA,"Egypt","2002"
"Egypt",2003,NA,2931,3,651,"EGY",2,3.946281,0.206185567010309,-1.17999,NA,7.98344006300654,1.38629436111989,0,1,1,196565009501.834,2524.80477192682,46.1796407185629,NA,26.0042590507006,7.83391902067148,3.83253902387363,NA,"Egypt","2003"
"Egypt",2004,17,4251,1,651,"EGY",2,3.858191,0.155555555555556,-1.162881,2.89037175789616,8.35514473946184,0.693147180559945,1,1,1,204608590453.316,2574.42341789124,57.8199052132701,NA,26.0443646761579,7.853380872643,4.05733309724528,NA,"Egypt","2004"
"Egypt",2005,18,4907,1,651,"EGY",2,4.298967,0.183168316831683,-1.564299,2.94443897916644,8.4986218058308,0.693147180559945,1,1,1,213758163785.626,2635.70305227819,62.9526462395543,NA,26.0881111371831,7.876905238396,4.1423827967721,NA,"Egypt","2005"
"Egypt",2006,19,4914,1,651,"EGY",2,4.110116,0.177272727272727,-1.414211,2.99573227355399,8.50004703258127,0.693147180559945,1,1,1,228387426641.133,2761.62410769792,61.5185365063947,NA,26.1543092634806,7.92357423046352,4.11933853600667,NA,"Egypt","2006"
"Egypt",2007,23,NA,1,651,"EGY",2,4.076035,0.114583333333333,-1.391814,3.17805383034795,NA,0.693147180559945,1,0,1,244575133305.99,2902.06559804963,65.077873254565,NA,26.2227883923413,7.97317803761651,4.17558460287656,NA,"Egypt","2007"
